ID,Name,City,State/Province,Country
0,North China Electric Power Univercity,Changping,Beijing,China
1,Sichuan University,Chengdu,Sichuan,China
2,"Shandong University, Shandong, China",Jinan,Shandong,China
3,Sun Yat-sen University,GuangZhou,GuangDong,China
4,BeiJing University Of Post And Telecommunication,Beijing,Beijing,China
5,"South China Normal University, Guangzhou, P.R. China",Guangzhou,Guangdong,China
6,Shanghai University of Finance and Economics,Shanghai,Shanghai,China
7,Nankai University,Tianjin,,China
8,BeiJing University Of Post And Telecommunication,BEIJING,BEIJING,China
9,Shanghai University of Electric Power,Shanghai,,China
10,Sun Yat-sen University,GuangZhou,GuangDong,China
11,Huazhong Agricultural University,Wuhan,Hubei,China
12,Southwest Jiaotong University,CHENGDU,SICHUAN,China
13,BNU-HKBU United International College,Zhuhai,Guangdong,China
14,Tianjin University of Commerce,Tianjin,China Mainland,China
15,High School Affiliated to People's University (RDFZ),Beijing,,China
16,Huazhong Agricultural University,Wuhan,Hubei,China
17,Huazhong Agricultural University,Wuhan,Hubei,China
18,Huazhong Agricultural University,Wuhan,Hubei,China
19,Huazhong Agricultural University,Wuhan,Hubei,China
20,Huazhong Agricultural University,Wuhan,Hubei,China
21,Huazhong Agricultural University,Wuhan,Hubei,China
22,Huazhong Agricultural University,Wuhan,Hubei,China
23,Huazhong Agricultural University,Wuhan,Hubei,China
24,Huazhong Agricultural University,Wuhan,Hubei,China
25,Southwestern University of Finance and Economics,Chengdu,Sichuan,China
26,Huazhong Agriculture University,WuHan,Hubei,China
27,Huazhong Agricultural University,Wuhan,Hubei,China
28,Huazhong Agricultural University,Wuhan,Hubei,China
29,Huazhong Agricultural University,Wuhan,Hubei,China
30,Huazhong Agricultural University,Wuhan,Hubei,China
31,Beihang Univeristy,Beijing,Beijing,China
32,shenyang jianzhu university,shenyang,Liaoning,China
33,shenyang jianzhu university,shenyang,liaoning,China
34,shenyang jianzhu university,shenyang,liaoning,China
35,shenyang jianzhu university,shenyang,liaoning,China
36,shenyang jianzhu university,shenyang,liaoning,China
37,shenyang jianzhu university,shenyang,liaoning,China
38,shenyang jianzhu university,shenyang,liaoning,China
39,shenyang jianzhu university,shenyang,liaoning,China
40,shenyang jianzhu university,shenyang,liaoning,China
41,shenyang jianzhu university,shenyang,liaoning,China
42,shenyang jianzhu university,shenyang,liaoning,China
43,Idaho State University,Pocatello,ID,USA
44,Idaho State University,Pocatello,ID,USA
45,Huazhong Agricultural University,Wuhan,Hubei,China
46,Huazhong Agricultural University,Wuhan,Hubei,China
47,University of Science and Technology of China,Hefei,Anhui,China
48,Nankai University,Tianjin,Tianjin,China
49,Nankai University,Tianjin Province,,China
50,Northwestern Polytechnical University,Xi'an,Shaanxi,China
51,Northwestern Polytechnical University,Xi'an,Shaanxi,China
52,Northwestern Polytechnical University,Xi'an,Shaanxi,China
53,Nankai University,Tianjin,,China
54,Northwestern Polytechnical University,Xi'an,Shaanxi,China
55,Northwestern Polytechnical University,Xi'an,Shaanxi,China
56,Northwestern Polytechnical University,Xi'an,Shaanxi,China
57,Northwestern Polytechnical University,Xi'an,Shaanxi,China
58,Northwestern Polytechnical University,Xi'an,Shaanxi,China
59,Northwestern Polytechnical University,Xi'an,Shaanxi,China
60,Northwestern Polytechnical University,Xi'an,Shaanxi,China
61,Northwestern Polytechnical University,Xi'an,Shaanxi,China
62,Northwestern Polytechnical University,Xi'an,Shaanxi,China
63,Northwestern Polytechnical University,Xi'an,Shaanxi,China
64,Northwestern Polytechnical University,Xi'an,Shaanxi,China
65,Northwestern Polytechnical University,Xi'an,Shaanxi,China
66,Northwestern Polytechnical University,Xi'an,Shaanxi,China
67,Northwestern Polytechnical University,Xi'an,Shaanxi,China
68,Northwestern Polytechnical University,Xi'an,Shaanxi,China
69,Northwestern Polytechnical University,Xi'an,Shaanxi,China
70,Northwestern Polytechnical University,Xi'an,Shaanxi,China
71,Northwestern Polytechnical University,Xi'an,Shaanxi,China
72,Northwestern Polytechnical University,Xi'an,Shaanxi,China
73,Northwestern Polytechnical University,Xi'an,Shaanxi,China
74,Northwestern Polytechnical University,Xi'an,Shaanxi,China
75,Northwestern Polytechnical University,Xi'an,Shaanxi,China
76,Northwestern Polytechnical University,Xi'an,Shaanxi,China
77,Huazhong Agricultural University,Wuhan,Hubei,China
78,Huazhong Agricultural University,Wuhan,Hubei,China
79,Huazhong Agriculture University,WuHan,Hubei,China
80,Huazhong Agricultural University,Wuhan,Hubei,China
81,Huazhong Agricultural University,Wuhan,Hubei,China
82,Tongji University,shanghai,Shanghai,China
83,SUN YAT-SEN UNIVERSITY,GUANG ZHOU,,China
84,Shijiazhuang Tiedao University,Shijiazhuang,Hebei,China
85,Shijiazhuang Tiedao University,Shijiazhuang,Hebei,China
86,Tongji University,Shanghai,Shanghai,China
87,Wuhan University,Wuhan,Hubei,China
88,Huazhong Agricultural University,Wuhan,Hubei,China
89,Huazhong Agricultural University,Wuhan,Hubei,China
90,Fudan University,Shanghai,,China
91,Fudan University,Shanghai,,China
92,Fudan University,Shanghai,,China
93,Shanxi University,Taiyuan,Shanxi,China
94,Sun Yat-Sen University,Guangzhou,Guangdong,China
95,SHANGHAI UNIVERSITY OF FINANCE AND ECONOMICS,SHANGHAI,SHANGHAI,China
96,South-Central University for Nationalities,WuHan,HuBei,China
97,Chongqing University,Chongqing,Chongqing,China
98,Southwestern University of Finance and Economics,Chengdu,Sichuan,China
99,Sun Yat-Sen University,Guangzhou,Guangdong,China
100,Shenyang jianzhu University,Shenyang,Liaoning,China
101,Shenyang jianzhu University,Shenyang,Liaoning,China
102,Shenyang jianzhu University,Shenyang,Liaoning,China
103,Shenyang jianzhu University,Shenyang,Liaoning,China
104,Shenyang jianzhu University,Shenyang,Liaoning,China
105,Shenyang jianzhu University,Shenyang,Liaoning,China
106,Shenyang jianzhu University,Shenyang,Liaoning,China
107,Shenyang jianzhu University,Shenyang,Liaoning,China
108,Sun Yat-Sen University,Guangzhou,Guangdong,China
109,South China Normal University,Guangzhou,,China
110,Economics,beijing,beijing,China
111,East China University Of Science And Technology,Shanghai,Shanghai,China
112,Beijing National Day School,Beijing,,China
113,Beijing National Day School,Beijing,,China
114,Shenyang Jianzhu University,Shenyang,Liaoning,China
115,Shenyang Jianzhu University,Shenyang,Liaoning,China
116,Shenyang Jianzhu University,Shenyang,Liaoning,China
117,Shenyang Jianzhu University,Shenyang,Liaoning,China
118,Shenyang Jianzhu University,Shenyang,Liaoning,China
119,Shenyang Jianzhu University,Shenyang,Liaoning,China
120,Shenyang Jianzhu University,Shenyang,Liaoning,China
121,Shenyang Jianzhu University,Shenyang,Liaoning,China
122,Beijing University of Aeronautics and Astronautics,Beijing,Beijing,China
123,Renmin University of China,Beijing,Beijing,China
124,school of mathematics,shanghai,shanghai,China
125,University of International Business and Economics,Beijing,,China
126,Shandong Institute of Business and Technology,Yantai,Shandong,China
127,Shandong Institute of Business and Technology,Yantai,Shandong,China
128,Shandong Institute of Business and Technology,Yantai,Shandong,China
129,Southwestern University of Finance and Economics,Chengdu,Sichuan,China
130,Nankai University,Tianjin,Tianjin,China
131,Officers College Of CAPF,ChengDu,SiChuan,China
132,Nankai University,Tianjin,,China
133,"School of Information, Renmin University of China",Beijing,Beijing,China
134,East China University of Science and Technology,Shanghai,Shanghai,China
135,Panzhihua University,Pan Zhihua,SiChuan,China
136,Southwestern University of Finance and Economics,Chengdu,Sichuan,China
137,Peking University,Beijing,,China
138,Peking University,Beijing,,China
139,Peking University,Beijing,,China
140,Peking University,Beijing,,China
141,Peking University,Beijing,,China
142,Peking University,Beijing,,China
143,Peking University,Beijing,,China
144,Peking University,Beijing,,China
145,Peking University,Beijing,,China
146,Peking University,Beijing,,China
147,Peking University,Beijing,,China
148,Peking University,Beijing,,China
149,Peking University,Beijing,,China
150,Peking University,Beijing,,China
151,Peking University,Beijing,,China
152,Peking University,Beijing,,China
153,Peking University,Beijing,,China
154,Donghua University,Shanghai,Shanghai,China
155,Peking University,Beijing,,China
156,Peking University,Beijing,,China
157,Peking University,Beijing,,China
158,Peking University,Beijing,,China
159,Peking University,Beijing,,China
160,Peking University,Beijing,,China
161,Peking University,Beijing,,China
162,Peking University,Beijing,,China
163,Peking University,Beijing,,China
164,Peking University,Beijing,,China
165,Peking University,Beijing,,China
166,Peking University,Beijing,,China
167,Peking University,Beijing,,China
168,Peking University,Beijing,,China
169,Peking University,Beijing,,China
170,Peking University,Beijing,,China
171,Peking University,Beijing,,China
172,Peking University,Beijing,,China
173,Peking University,Beijing,,China
174,Peking University,Beijing,,China
175,Peking University,Beijing,,China
176,Peking University,Beijing,,China
177,Peking University,Beijing,,China
178,Sun Yat-Sen University,Guangzhou,Guangdong,China
179,Shandong Institute of Business and Technology,Yantai,Shandong,China
180,Shandong Institute of Business and Technology,Yantai,Shandong,China
181,University of science and technology of China,Hefei,Anhui,China
182,Beijing Normal University,Beijing,China,China
183,Shenyang Jianzhu University,Shenyang,Liaoning,China
184,Shenyang Jianzhu University,Shenyang,Liaoning,China
185,Shenyang Jianzhu University,Shenyang,Liaoning,China
186,East China Institute of Technology,Nanchang,Jiangxi,China
187,Fudan University,Shanghai,,China
188,East China University Of Science And Technology,Shanghai,Shanghai,China
189,Sun Yat-Sen University,Guangzhou,Guangdong,China
190,Sun Yat-Sen University,Guangzhou,Guangdong,China
191,Sun Yat-Sen University,Guangzhou,Guangdong,China
192,Shenyang Jianzhu University,Shenyang,Liaoning,China
193,Shenyang Jianzhu University,Shenyang,Liaoning,China
194,Shenyang Jianzhu University,Shenyang,Liaoning,China
195,Shenyang Jianzhu University,Shenyang,Liaoning,China
196,Shenyang Jianzhu University,shenyang,Liaoning,China
197,Guangdong University of Foreign Studies,Guangzhou,Guangdong,China
198,Capital University of Economics and Business,Beijing,,China
199,Capital University of Economics and Business,Beijing,,China
200,Capital University of Economics and Business,Beijing,,China
201,Capital University of Economics and Business,Beijing,,China
202,Capital University of Economics and Business,Beijing,,China
203,Capital University of Economics and Business,Beijing,,China
204,Capital University of Economics and Business,Beijing,,China
205,Institute of Microelectronics,Beijing,Beijing,China
206,"Nankai university ,China",Tianjing,Tianjing,China
207,Tongji University,SHANGHAI,,China
208,Lanzhou university,lanzhou,Gansu,China
209,Capital University of Economics and Business,Beijing,,China
210,Nanjing University,"Haian,Nantong",Jiangsu,China
211,Xi'an University of Posts and Telecommunications,Xi'an,Shaanxi,China
212,South China Normal University,Guangzhou,Guangdong,China
213,Southern Medical University,Guangzhou,Guangdong Province,China
214,Harbin Institute of Technology,Harbin,Heilongjiang,China
215,Shenyang Jianzhu University,Shenyang,Liaoning,China
216,Shenyang Jianzhu University,Shenyang,Liaoning,China
217,Shenyang Jianzhu University,Shenyang,Liaoning,China
218,Shenyang Jianzhu University,Shenyang,Liaoning,China
219,Shenyang Jianzhu University,Shenyang,Liaoning,China
220,Shenyang Jianzhu University,Shenyang,Liaoning,China
221,Wuhan University,Wuhan,,China
222,South China Normal University,Guangzhou,Guangdong,China
223,Sichuan University,Chengdu,Chengdu,China
224,Dalian Maritime University,Dalian,Liaoning,China
225,Dalian Maritime University,Dalian,Liaoning,China
226,Dalian Maritime University,Dalian,Liaoning,China
227,Dalian Maritime University,Dalian,Liaoning,China
